id,rid,grad_yr,type,type2,parent,degree,major,spouse_type,spouse_type2,median_income,re_val,title,affinity,latest_date,pldg_blc,cons_giving,fy16,fy15,fy14,ttl_giving,low_rating,high_rating
133582,133610,2003,I     ,A     , ,BS    ,Physical Education,      ,      ,36846,35100,                                                  ,1, ,0,0,0,0,0,0,1000,10000
133745,133901,2001,I     ,A     , ,BA    ,Psychology,I     ,A     ,57262,154000,Licensed Psychologist                             ,1, ,0,0,0,0,0,0,10000,50000
133984,134082,1999,I     ,A     , ,BBA   ,Marketing,I     ,A     ,42926,200000,President                                         ,0,9/28/2009,0,0,0,0,0,95,10000,50000
134018,134063,2002,I     ,A     , ,BS    ,Criminal Justice,      ,      ,40189,223136,Police Officer                                    ,2, ,0,0,0,0,0,0,10000,50000
134032,134188,1978,I     ,A     , ,BA    ,Communications,      ,      ,73843,142220,                                                  ,1, ,0,0,0,0,0,0,10000,50000
134378,134489,1972,I     ,A     , ,BBA   ,Management,      ,      ,67412,266600,Realtor                                           ,12, ,0,0,0,0,0,0,10000,50000
134385,134634,1982,I     ,A     , ,BPH   ,Environmental Studies,      ,      ,38557,195520,Profn  Musician/Teacher                           ,0, ,0,0,0,0,0,0,10000,50000
134659,134665,1989,I     ,A     , ,BS    ,Criminal Justice,      ,      ,43889,109800,Corrections Off.                                  ,4, ,0,0,0,0,0,0,10000,50000
134698,134814,1988,I     ,A     , ,BS    ,Chemistry,I     ,A     ,44710,241685,                                                  ,1, ,0,0,0,0,0,0,0,51992
135043,135108,1983,I     ,A     ,Parent,BS    ,Criminal Justice,      ,      ,46191,149900,Chief Psychologist                                ,1, ,0,0,0,0,0,0,10000,14999
135079,135141,1983,I     ,A     , ,BS    ,Mathematics,      ,      ,87835,181500,Software Sales Executive                          ,7,11/12/2014,0,15,0,50,50,1500,10000,50000
135144,135303,2001,I     ,A     , ,BS    ,Computer Science,      ,      ,38571,61400,Programmer/Analyst                                ,1, ,0,0,0,0,0,0,10000,50000
135281,135402,1995,I     ,A     ,Parent,MED   ,General Education,      ,      ,47522,261650,Teacher                                           ,0, ,0,0,0,0,0,0,10000,50000
135468,135656,2003,I     ,A     , ,BS    ,Mathematics,I     ,A     ,64517,264800,Senior Systems Engineer                           ,1, ,0,0,0,0,0,0,10000,50000
135479,135547,2003,I     ,A     , ,BS    ,Health Science,I     ,A     ,74626,148600,                                                  ,8, ,0,0,0,0,0,40,10000,50000
135546,135770,2003,I     ,A     , ,BS    ,Earth Science,      ,      ,66161,145400,                                                  ,4, ,0,0,0,0,0,0,10000,50000
135584,135703,2001,I     ,A     , ,MED   ,Reading,      ,      ,45773,135000,1st Grade Teacher                                 ,0, ,0,0,0,0,0,0,10000,50000
135586,135658,2002,I     ,A     , ,MBA   ,Business General,      ,      ,57859,163200,Chief Executive Officer                           ,0, ,0,0,0,0,0,0,10000,50000
135939,135977,2004,I     ,A     , ,BBA   ,Marketing,I     ,A     ,64696,205200,National Account Executive                        ,1, ,0,0,0,0,0,0,10000,50000
135975,136079,2003,I     ,A     , ,BA    ,Spanish,      ,      ,40808,260200,Investments                                       ,1, ,0,0,0,0,0,0,10000,50000
136048,136280,1996,I     ,A     , ,BBA   ,Marketing,I     ,A     ,65260,104800,District Sales Manager                            ,2, ,0,0,0,0,0,0,10000,50000
136075,136254,1976,I     ,A     , ,BS    ,Biomedical Sciences,      ,      ,83968,128700,Self-Employed                                     ,2, ,0,0,0,0,0,0,10000,50000
136223,136293,1982,I     ,A     , ,BS    ,Health Science,      ,      ,98478,550400,Program Manager                                   ,0,1/26/2001,0,0,0,0,0,30,10000,50000
136263,136505,1990,I     ,A     ,Parent,BS    ,Special Education,      ,      ,70507,129600,Special Educ  Tchr                                ,1, ,0,0,0,0,0,0,10000,50000
136596,136831,1988,I     ,A     , ,MED   ,Special Education,      ,      ,65260,153600,                                                  ,0, ,0,0,0,0,0,0,10000,50000
137331,137549,2002,I     ,A     , ,BA    ,Criminal Justice,I     ,A     ,47522,279000,Clerical                                          ,1, ,0,0,0,0,0,0,10000,50000
137610,137785,1987,I     ,A     , ,MED   ,Special Education,      ,      ,41297,334941,                                                  ,0, ,0,0,0,0,0,0,10000,50000
137826,138044,1987,I     ,A     , ,MBA   ,Management,      ,      ,40627,129400,CPA                                               ,0, ,0,0,0,0,0,0,10000,50000
137839,137881,1974,I     ,A     , ,BS    ,GRP SS Psych,      ,      ,55651,125500,Social Worker                                     ,0, ,0,0,0,0,0,0,10000,50000
137877,138099,1990,I     ,A     , ,BS    ,Natural Resource Management,      ,      ,42181,64400,Retired                         ,2, ,0,0,0,0,0,0,1000,10000
137897,138076,1976,I     ,A     , ,MSW   ,Social Work,I     ,A     ,65260,126000,Sch  Social Worker                                ,0, ,0,0,0,0,0,0,10000,50000
137915,138017,2005,I     ,A     , ,BS    ,Special Education,      ,      ,89258,400000,CEO                                               ,2,4/12/2000,0,0,0,0,0,425,10000,50000
137975,138140,1980,I     ,A     , ,BS    ,Computer Science,      ,      ,63343,179213,Software Engineer                                 ,2, ,0,0,0,0,0,0,10000,50000
138423,138500,2002,I     ,A     , ,BS    ,Public Administration,      ,      ,47522,564071,Assistant Provost                                 ,1, ,0,0,0,0,0,0,10000,50000
138808,139022,2000,I     ,A     , ,BA    ,English Language and Literature,      ,      ,73424,285000,                                                  ,2,11/5/2007,0,0,0,0,0,180,10000,50000
138958,139001,2005,I     ,A     , ,BS    ,GRO Social Studies,      ,      ,40808,166000,Sales Rep                                         ,1, ,0,0,0,0,0,0,10000,50000
139458,139609,1978,I     ,A     , ,MED   ,Special Education,      ,      ,76550,206400,                                                  ,0, ,0,0,0,0,0,0,10000,50000
139812,139901,2004,I     ,A     , ,BBA   ,Finance,      ,      ,61258,141173,Sr. Staff Specialist                              ,2, ,0,0,0,0,0,0,10000,50000
139880,140041,1976,I     ,A     , ,MS    ,Communications,      ,      ,64696,511668,Manager of Physician Relations and Network Develop,0, ,0,0,0,0,0,0,25000,49999
140054,140217,1997,I     ,A     , ,BA    ,Spanish,      ,      ,64696,143000,                                                  ,7,6/11/2015,0,9,0,300,300,2850,10000,50000
140181,140378,2005,I     ,A     , ,BS    ,Computer Science,I     ,A     ,67412,139000,Engineering Manager                               ,5,10/18/2012,0,0,0,0,0,100,10000,50000
140192,140395,2002,I     ,A     , ,BBA   ,International Business,      ,      ,77136,400000,International Accountant                          ,5,1/18/2009,0,0,0,0,0,25,10000,50000
140268,140285,2003,I     ,A     , ,BBA   ,Accounting,      ,      ,56000,230800,                                                  ,0, ,0,0,0,0,0,0,10000,50000
157847,157882,2005,I     ,I     , ,      , ,I     ,I     ,65260,1065738,President                                         ,0,7/1/2004,0,0,0,0,0,50,100000,249999
163034,163185,2001,I     ,I     , ,      , ,      ,      ,66935,687000,                                                  ,0, ,0,0,0,0,0,0,25000,49999
165534,165776,2002,I     ,I     , ,      , ,I     ,I     ,80434,284070,Vice President                                    ,0, ,0,0,0,0,0,0,0,0
177236,177259,2001,I     ,I     , ,      , ,      ,      ,53249,2422940,President                                         ,0, ,0,0,0,0,0,0,250000,499999
178814,178997,2003,I     ,P     ,Parent,      , ,      ,      ,118761,431232,Food Broker                                       ,0, ,0,0,0,0,0,0,0,0
179934,180187,2004,I     ,I     , ,      , ,      ,      ,57262,110200,President                                         ,0, ,0,0,0,0,0,0,0,10000
180380,180410,2001,I     ,I     , ,      , ,I     ,I     ,57262,1756200,                                                  ,0, ,0,0,0,0,0,0,0,100000
182866,182961,2003,I     ,I     , ,      , ,      ,      ,67412,447400,Attorney                                          ,0, ,0,0,0,0,0,0,10000,24999
526499,526559,2002,I     ,A     , ,BS    ,Psychology,      ,      ,68644,293184,Speical Education Pre School                      ,2,5/17/2004,0,0,0,0,0,30,10000,50000
526519,526737,2002,I     ,I     , ,      , ,      ,      ,72415,1511044,Non-Executive Chairman of the Board               ,0, ,0,0,0,0,0,0,100000,249999
526786,526916,2001,I     ,A     , ,BBA   ,Management,      ,      ,53527,130500,"Senior Specialist, Employee Relations             ",1, ,0,0,0,0,0,0,10000,50000
526788,526890,2002,I     ,A     , ,BBA   ,Business General,      ,      ,66563,163300,Risk Management                                   ,0, ,0,0,0,0,0,0,10000,50000
526895,527070,2001,I     ,A     , ,BBA   ,Finance,      ,      ,64696,120400,Claims Representative                             ,0, ,0,0,0,0,0,0,10000,50000
526896,527097,2005,I     ,A     , ,BBA   ,Business General,      ,      ,47522,47300,Business Analyst                                  ,0, ,0,0,0,0,0,0,10000,50000
526899,526930,2002,I     ,A     , ,BS    ,Psychology,      ,      ,34804,113700,Nurse                                             ,0, ,0,0,0,0,0,0,1000,10000
526920,526952,2004,I     ,A     , ,BA    ,Journalism,      ,      ,52852,154900,Marketing Manager                                 ,1, ,0,0,0,0,0,0,10000,50000
526927,527009,2003,I     ,A     , ,BS    ,Art,      ,      ,53743,87000,3rd Grade Teacher                                 ,1, ,0,0,0,0,0,0,10000,50000
526968,527020,2002,I     ,A     , ,BSN   ,Nursing,      ,      ,47458,92600,RN                                                ,0, ,0,0,0,0,0,0,1000,10000
526977,527143,2004,I     ,A     , ,BBA   ,Marketing,      ,      ,63895,200360,                                                  ,0, ,0,0,0,0,0,0,10000,50000
526992,527034,2005,S     ,A     , ,BS    ,Mathematics,      ,      ,43889,105075,Affiliate Faculty                                 ,1,6/10/2009,0,0,0,0,0,325,10000,50000
527001,527250,2003,I     ,A     , ,BBA   ,Marketing,I     ,A     ,43889,135800,                                                  ,0, ,0,0,0,0,0,0,10000,50000
527028,527206,2001,I     ,A     , ,BBA   ,Finance,I     ,A     ,70507,121600,Setup Mechanic II                                 ,1, ,0,0,0,0,0,0,10000,50000
527065,527130,2003,I     ,A     , ,BS    ,History,      ,      ,52389,779834,                                                  ,1, ,0,0,0,0,0,0,50000,100000
527085,527171,2004,I     ,A     , ,BS    ,Mathematics,I     ,A     ,64696,108500,Teacher                                           ,0, ,0,0,0,0,0,0,1000,10000
527098,527142,2002,I     ,A     , ,BS    ,Computer Science,      ,      ,81423,231500,Systems Analysit                                  ,1, ,0,0,0,0,0,0,10000,50000
527154,527389,2004,I     ,A     , ,BSN   ,Nursing,      ,      ,49566,55500,Registered Nurse                                  ,0, ,0,0,0,0,0,0,10000,50000
527159,527337,2002,I     ,A     , ,BS    ,Criminal Justice,      ,      ,53249,270000,Security                                          ,0, ,0,0,0,0,0,0,10000,50000
527210,527254,2001,I     ,A     , ,BA    ,English Language and Literature,I     ,P     ,45983,143000,                                                  ,3, ,0,0,0,0,0,0,10000,50000
527214,527290,2001,I     ,A     , ,BS    ,Physical Education,      ,      ,76419,88770,Teacher                                           ,0, ,0,0,0,0,0,0,10000,50000
527238,527463,2003,I     ,A     , ,BBA   ,Management,      ,      ,67412,188400,                                                  ,0, ,0,0,0,0,0,0,10000,50000
527253,527449,2005,I     ,A     , ,BA    ,Communications,      ,      ,56798,136200,Cook                                              ,0, ,0,0,0,0,0,0,10000,50000
527264,527494,2004,I     ,A     , ,BS    ,Criminal Justice,I     ,I     ,34774,89800,                                                  ,1, ,0,0,0,0,0,0,1000,10000
527278,527326,2001,I     ,A     , ,BS    ,Group Science,      ,      ,56000,177800,                                                  ,0, ,0,0,0,0,0,0,10000,50000
527336,527479,2003,I     ,A     , ,BSN   ,Nursing,      ,      ,43825,124000,Community Nurse Supervisor                        ,0, ,0,0,0,0,0,0,1000,10000
527360,527446,2001,I     ,A     , ,BBA   ,Marketing,      ,      ,55443,112000,Contractor                                        ,1, ,0,0,0,0,0,0,10000,50000
527384,527487,2004,I     ,A     , ,BBA   ,Marketing,      ,      ,57859,104200,Sales and Delivery                                ,0, ,0,0,0,0,0,0,10000,50000
527424,527513,2002,I     ,A     , ,BS    ,Health Science,      ,      ,48616,67900,                                                  ,1, ,0,0,0,0,0,0,1000,10000
527509,527638,2006,I     ,A     , ,BS    ,Physical Education,      ,      ,65260,133900,Sales Manager                                     ,1,1/31/2008,0,0,0,0,0,20,10000,50000
527519,527539,2001,I     ,A     , ,BBA   ,Management,      ,      ,64696,284681,                                                  ,0, ,0,0,0,0,0,0,10000,50000
527561,527720,2005,I     ,A     , ,BS    ,Occup Safety/Health Management,I     ,A     ,70507,255600,Senior Safety and Health Engineer                 ,1, ,0,0,0,0,0,0,10000,50000
527569,527811,2002,I     ,A     , ,MED   ,General Education,      ,      ,64517,277200,Principal                                         ,0, ,0,0,0,0,0,0,10000,50000
527580,527707,2006,I     ,A     , ,BA    ,Spanish,      ,      ,30439,77000,3rd Grade Teacher                                 ,1, ,0,0,0,0,0,0,1000,10000
527587,527672,2003,I     ,A     , ,BS    ,Psychology,I     ,A     ,46680,125500,Psychologist                                      ,1, ,0,0,0,0,0,0,10000,50000
527597,527772,2003,I     ,A     , ,BS    ,Information Systems,I     ,A     ,55297,185200,Information Technology Supervisor                 ,2, ,0,0,0,0,0,0,10000,50000
527632,527732,2004,I     ,A     , ,BFA   ,Art,      ,      ,51576,86500,                                                  ,9,1/11/2011,0,0,0,0,0,100,10000,50000
527866,528008,2004,I     ,A     , ,BA    ,English Language and Literature,I     ,I     ,44291,120000,Teacher - Pre-K                                   ,0, ,0,0,0,0,0,0,1000,10000
527881,528121,2004,I     ,A     , ,BS    ,Group Science,      ,      ,40357,123400,2nd Grade Teacher                                 ,0, ,0,0,0,0,0,0,1000,10000
527882,528023,2005,I     ,A     , ,BA    ,English Language and Literature,      ,      ,42181,87400,Reading                                           ,0, ,0,0,0,0,0,0,1000,10000
527920,528077,2006,I     ,A     , ,MED   ,General Education,I     ,A     ,52267,148300,Teacher                                           ,0, ,0,0,0,0,0,0,10000,50000
527933,528165,2002,I     ,A     , ,BA    ,Spanish,I     ,A     ,39286,180914,                                                  ,1, ,0,0,0,0,0,0,10000,50000
527954,528005,2006,I     ,A     , ,BS    ,Mathematics,      ,      ,54656,50100,Kindergarten Teacher                              ,0, ,0,0,0,0,0,0,10000,50000
527963,528046,2005,I     ,A     , ,MSW   ,Social Work,      ,      ,43779,99999,Consuling Program                                 ,0, ,0,0,0,0,0,0,1000,10000
528000,528008,2005,I     ,A     , ,BS    ,Physical Education,      ,      ,57859,115200,Phys Ed Teacher                                   ,0, ,0,0,0,0,0,0,10000,50000
528007,528076,2003,I     ,A     , ,BA    ,Anthropology,I     ,I     ,40808,122000,Administrative Assistant                          ,2,1/14/2009,0,0,0,0,0,25,1000,10000
528072,528169,2002,I     ,A     , ,BS    ,Health Science,      ,      ,66263,77790,                                                  ,1, ,0,0,0,0,0,0,10000,50000
528091,528346,2003,I     ,A     , ,BS    ,Group Science,      ,      ,55297,105800,Sub. Teacher                                      ,1, ,0,0,0,0,0,0,10000,50000
528095,528329,2004,I     ,A     , ,BS    ,Group Science,      ,      ,56798,206000,                                                  ,0, ,0,0,0,0,0,0,10000,50000
528111,528362,2006,I     ,A     , ,BS    ,GRO Social Studies,I     ,A     ,43889,135400,History Teacher                                   ,0, ,0,0,0,0,0,0,10000,50000
528117,528263,2004,I     ,A     , ,BA    ,French,      ,      ,76270,172700,Stay At Home Mom                                  ,0, ,0,0,0,0,0,0,10000,50000
528120,528305,2004,I     ,A     , ,BA    ,English Language and Literature,      ,      ,46145,191800,2nd Grade Teacher                                 ,0, ,0,0,0,0,0,0,10000,50000
528197,528294,2002,I     ,A     , ,BBA   ,Finance,      ,      ,75320,252000,Commercial Banking Officer                        ,0, ,0,0,0,0,0,0,10000,50000
528199,528314,2005,I     ,A     , ,BS    ,Information Systems,      ,      ,40827,320000,                                                  ,2, ,0,0,0,0,0,0,10000,50000
528249,528488,2003,I     ,A     , ,BBA   ,Accounting,      ,      ,55297,160186,Owner                                             ,1, ,0,0,0,0,0,0,10000,50000
528271,528364,2002,I     ,A     , ,BBA   ,Management,      ,      ,75203,43022,Category Manager                                  ,1, ,0,0,0,0,0,0,10000,50000
528350,528402,2002,I     ,A     , ,BBA   ,Management,      ,      ,53665,222000,                                                  ,0, ,0,0,0,0,0,0,10000,50000
528409,528444,2004,I     ,A     , ,BS    ,Physical Education,I     ,A     ,74626,293200,Physical Education Teacher                        ,1, ,0,0,0,0,0,0,10000,50000
528454,528623,2006,I     ,A     , ,BBA   ,Accounting,      ,      ,58814,131000,Operations Acct. Staff                            ,0, ,0,0,0,0,0,0,10000,50000
528494,528748,2003,I     ,A     , ,BS    ,Mathematics,      ,      ,47522,125000,                                                  ,0, ,0,0,0,0,0,0,1000,10000
528527,528768,2003,I     ,A     , ,BBA   ,Business Economics,      ,      ,49067,165000,Assistant Commercial Loan Manager                 ,1, ,0,0,0,0,0,0,10000,50000
528569,528815,2004,I     ,A     , ,MSW   ,Social Work,      ,      ,30416,106778,                                                  ,0, ,0,0,0,0,0,0,10000,50000
528678,528824,2004,I     ,A     , ,BS    ,Advertising & Public Relations,I     ,A     ,46680,125500,Manager                                           ,1, ,0,0,0,0,0,0,10000,50000
528697,528789,2005,I     ,A     , ,BBA   ,Finance,I     ,A     ,42926,125000,Financial Analysis                                ,0, ,0,0,0,0,0,0,10000,50000
528779,528845,2005,I     ,A     , ,BFA   ,Art,I     ,A     ,58125,155300,Graphic Designer                                  ,0, ,0,0,0,0,0,0,10000,50000
528790,528827,2003,I     ,A     , ,BBA   ,Accounting,      ,      ,58814,140900,Senior Manager                                    ,0, ,0,0,0,0,0,0,10000,50000
528864,528897,2006,I     ,A     , ,MED   ,General Education,      ,      ,40808,99500,Assistant Principal                               ,1, ,0,0,0,0,0,0,1000,10000
528874,528977,2002,I     ,A     , ,BBA   ,Business General,I     ,A     ,64696,140000,Truck Driver                                      ,0, ,0,0,0,0,0,0,10000,50000
528905,529059,2004,I     ,A     , ,BS    ,Computer Science,      ,      ,57859,104800,Assistant Manager                                 ,1, ,0,0,0,0,0,0,10000,50000
528947,529082,2005,I     ,A     , ,MSW   ,Social Work,      ,      ,38852,84100,Program Manager                                   ,0, ,0,0,0,0,0,0,10000,50000
528965,529134,2005,I     ,A     , ,BSW   ,Social Work,      ,      ,55297,203228,Assessment Specialist                             ,1, ,0,0,0,0,0,0,10000,50000
528975,529211,2002,I     ,A     , ,BS    ,Health Science,      ,      ,75559,168400,Physician's Assistant                             ,0, ,0,0,0,0,0,0,10000,50000
529001,529103,2004,I     ,A     , ,BA    ,Advertising & Public Relations,      ,      ,94045,140000,Marketing Manager                                 ,1, ,0,0,0,0,0,0,10000,50000
529018,529110,2002,I     ,A     , ,BBA   ,Management,      ,      ,61212,156904,Income Tax Clerk                                  ,0, ,0,0,0,0,0,0,10000,50000
529019,529164,2002,I     ,A     , ,BA    ,GRO Social Studies,      ,      ,43889,137400,                                                  ,0, ,0,0,0,0,0,0,10000,50000
529102,529342,2004,I     ,A     , ,MSW   ,Social Work,      ,      ,36482,150400,                                                  ,0, ,0,0,0,0,0,0,10000,50000
529111,529362,2002,I     ,A     , ,BS    ,Psychology,      ,      ,40731,106500,                                                  ,0, ,0,0,0,0,0,0,10000,50000
529151,529300,2004,I     ,A     , ,BS    ,Sociology,      ,      ,57262,149200,Program Coordinator                               ,1, ,0,0,0,0,0,0,10000,50000
530285,530305,2006,I     ,I     , ,      , ,I     ,I     ,47179,433600,"Group VP, Public Affairs & Communications         ",0, ,0,0,0,0,0,0,10000,50000
530461,530581,2005,I     ,A     , ,MSN   ,Nursing,      ,      ,76304,194000,                                                  ,0, ,0,0,0,0,0,0,10000,50000
530475,530565,2005,I     ,A     , ,MED   ,General Education,      ,      ,46378,43700,Water Operator                                    ,0, ,0,0,0,0,0,0,1000,10000
530477,530622,2006,I     ,A     , ,BS    ,Psychology,      ,      ,64517,135800,1st grade teacher                                 ,0, ,0,0,0,0,0,0,10000,50000
530521,530591,2003,I     ,A     , ,BS    ,Psychology,      ,      ,75616,137500,Teacher                                           ,0, ,0,0,0,0,0,0,10000,50000
531390,531451,2002,I     ,A     , ,BS    ,Advertising & Public Relations,      ,      ,61343,175600,                                                  ,0, ,0,0,0,0,0,0,10000,50000
531412,531634,2002,I     ,A     , ,MED   ,General Education,      ,      ,41693,232700,High School Math Teacher                          ,0, ,0,0,0,0,0,0,10000,50000
531433,531663,2004,I     ,A     , ,MED   ,General Education,      ,      ,58814,130800,                                                  ,0, ,0,0,0,0,0,0,10000,50000
531443,531586,2004,I     ,A     , ,BS    ,Psychology,      ,      ,52267,39300,                                                  ,0, ,0,0,0,0,0,0,10000,50000
531457,531633,2005,I     ,A     , ,BA    ,GRO Social Studies,I     ,A     ,53249,201800,Volunteer Center Coordinator                      ,1, ,0,0,0,0,0,0,10000,50000
531486,531493,2006,I     ,A     , ,BBA   ,Business General,      ,      ,39434,271000,                                                  ,0, ,0,0,0,0,0,0,10000,50000
531573,531745,2006,I     ,A     , ,BSN   ,Nursing,      ,      ,64696,165000,Nurse                                             ,1, ,0,0,0,0,0,0,10000,50000
531574,531611,2005,I     ,A     , ,MED   ,General Education,      ,      ,25948,62100,                                                  ,0, ,0,0,0,0,0,0,10000,50000
531605,531749,2002,I     ,A     , ,MSN   ,Nursing,      ,      ,51104,360617,Nurse Practicioner                                ,0, ,0,0,0,0,0,0,10000,50000
531631,531848,2004,I     ,A     , ,MED   ,General Education,      ,      ,58814,210400,7th Grade Teacher                                 ,0, ,0,0,0,0,0,0,10000,50000
531650,531662,2003,I     ,A     , ,BSN   ,Nursing,      ,      ,57859,108600,                                                  ,0, ,0,0,0,0,0,0,10000,50000
531661,531693,2005,I     ,A     , ,MED   ,School Counseling,      ,      ,58814,250000,                                                  ,0, ,0,0,0,0,0,0,10000,50000
531716,531905,2008,I     ,A     , ,BSN   ,Nursing,      ,      ,82344,432301,                                                  ,1, ,0,0,0,0,0,0,10000,50000
531730,531909,2004,I     ,A     , ,BS    ,Information Systems,      ,      ,70507,142000,                                                  ,1, ,0,0,0,0,0,0,10000,50000
531736,531894,2010,I     ,A     , ,BS    ,Hospitality Tourism Mgt,      ,      ,41499,75300,Inventory Manager                                 ,1, ,0,0,0,0,0,0,10000,50000
531753,531854,2005,I     ,A     , ,BSE   ,Engineering,      ,      ,58814,168000,                                                  ,0, ,0,0,0,0,0,0,10000,50000
531780,531829,2005,I     ,A     , ,BBA   ,International Business,      ,      ,61315,51960,Sales Coordinator                                 ,2, ,0,0,0,0,0,0,10000,50000
531845,531957,2007,I     ,A     , ,BS    ,Advertising & Public Relations,      ,      ,107917,86490,District Manager                                  ,0, ,0,0,0,0,0,0,10000,50000
531916,531955,2011,I     ,A     , ,BBA   ,Finance,      ,      ,57859,120200,Foreman                                           ,1, ,0,0,0,0,0,0,10000,50000
531936,532132,2003,I     ,A     , ,BS    ,Sociology,      ,      ,80434,467124,                                                  ,0, ,0,0,0,0,0,0,10000,50000
532737,532990,2012,I     ,A     , ,BA    ,Spanish,      ,      ,38118,89200,Certified Therapeutic Recreation Specialist       ,1, ,0,0,0,0,0,0,1000,10000
532741,532838,2005,I     ,A     , ,BBA   ,Management,      ,      ,42635,31350,Sales Representative                              ,1, ,0,0,0,0,0,0,1000,10000
534929,535112,2003,I     ,A     , ,BS    ,Information Systems,      ,      ,50625,181500,Embedded Software Engineer                        ,1, ,0,0,0,0,0,20,10000,50000
535182,535289,2003,I     ,A     , ,BS    ,Criminal Justice,      ,      ,57339,84880,Police Officer                                    ,2, ,0,0,0,0,0,0,10000,50000
535192,535341,2009,I     ,A     , ,BA    ,Philosophy,      ,      ,45573,86000,Computer Operator                                 ,2, ,0,0,0,0,0,0,10000,50000
535324,535390,2007,I     ,A     , ,BA    ,Photography,      ,      ,42181,83200,Community Outreach Coordinator                    ,2,8/30/2012,0,0,0,0,0,20,1000,10000
535467,535492,2006,I     ,A     , ,BS    ,Biomedical Sciences,      ,      ,63039,74430,                                                  ,9,3/25/2013,0,2,0,0,50,120,10000,50000
535587,535707,2005,I     ,A     ,Parent,BA    ,English Language and Literature,I     ,I     ,58125,127200,                                                  ,1, ,0,0,0,0,0,0,10000,50000
535845,535927,2010,I     ,A     , ,BSE   ,Engineering,I     ,A     ,74626,215600,Product Engineer                                  ,1, ,0,0,0,0,0,0,10000,50000
535866,535993,2006,I     ,A     , ,BS    ,Photography,      ,      ,40027,143200,Server                                            ,1, ,0,0,0,0,0,0,10000,50000
535882,536078,2006,I     ,A     , ,BS    ,Computer Science,      ,      ,150675,1285000,Engineer                          ,2, ,0,0,0,0,0,0,10000,50000
536207,536263,2007,I     ,A     , ,BSE   ,Engineering,      ,      ,52030,153730,Software Engineer                                 ,2, ,0,0,0,0,0,0,10000,50000
536278,536530,2008,I     ,A     , ,BBA   ,Marketing,I     ,A     ,58814,142500,                                                  ,3, ,0,0,0,0,0,0,10000,50000
536311,536458,2008,I     ,A     , ,BA    ,Mathematics,I     ,A     ,70507,164900,Teacher                                           ,1,11/9/2006,0,0,0,0,0,50,10000,50000
536367,536600,2010,I     ,A     , ,BA    ,Advertising & Public Relations,I     ,A     ,40808,99600,                                                  ,2, ,0,0,0,0,0,0,1000,10000
536972,537004,2009,I     ,A     , ,BS    ,Hospitality Tourism Mgt,      ,      ,55900,379277,Associate Sales Manager                           ,2, ,0,0,0,0,0,0,10000,50000
537013,537242,2009,I     ,A     ,Parent,BS    ,Health Science,      ,      ,53249,205600,                                                  ,2, ,0,0,0,0,0,0,10000,50000
537376,537522,2008,I     ,A     , ,BBA   ,Finance,      ,      ,64517,149216,Account Receivable Coordinator                    ,1, ,0,0,0,0,0,0,10000,50000
537463,537669,2012,I     ,A     , ,BS    ,Physical Education,      ,      ,66177,50580,Phys Ed/Athletic Director                         ,3, ,0,0,0,0,0,0,10000,50000
537572,537725,2004,I     ,A     , ,BSE   ,Engineering,      ,      ,64517,379580,Product Development Engineer                      ,5, ,0,0,0,0,0,0,10000,50000
537711,537789,2004,I     ,A     , ,BBA   ,Business Economics,      ,      ,15139,183000,Managing Director                                 ,8, ,0,0,0,0,0,0,1000,10000
537713,537824,2009,I     ,A     , ,BS    ,Mathematics,I     ,A     ,64517,263400,                                                  ,1, ,0,0,0,0,0,0,10000,50000
537724,537875,2006,I     ,A     , ,BS    ,Integrated Science,      ,      ,64696,126029,Teachers Aid Special Education                    ,2, ,0,0,0,0,0,0,10000,50000
537833,537965,2007,I     ,A     , ,BBA   ,Management,      ,      ,72772,154900,Manufacturing Managing                            ,2, ,0,0,0,0,0,0,10000,50000
537904,537966,2005,I     ,A     , ,BBA   ,Accounting,      ,      ,57859,145200,Manager of Tax & Accounting                       ,2, ,0,0,0,0,0,0,10000,50000
537925,537959,2008,I     ,A     , ,BA    ,International Relations,I     ,A     ,113351,267000,Member Services Coordinator                       ,4, ,0,0,0,0,0,0,10000,50000
537932,537976,2007,I     ,A     , ,BS    ,Advertising & Public Relations,      ,      ,76845,398000,Associate & Communications Director               ,3,10/12/2012,0,0,0,0,0,10,10000,50000
537952,538030,2003,I     ,A     , ,BS    ,Public Administration,      ,      ,32162,42400,                                                  ,3, ,0,0,0,0,0,0,1000,10000
537977,538087,2003,I     ,A     , ,BBA   ,Marketing,      ,      ,67477,208357,Client Services Representatives                   ,4, ,0,0,0,0,0,0,10000,50000
538004,538070,2004,I     ,A     , ,BS    ,Chemistry,      ,      ,90327,149775,                                                  ,4, ,0,0,0,0,0,20,10000,50000
538035,538144,2002,I     ,A     , ,BS    ,Cell and Molecular Biology,      ,      ,60650,112000,Medical Resident                                  ,1, ,0,0,0,0,0,0,10000,50000
538217,538473,2006,I     ,A     , ,BSN   ,Nursing,      ,      ,73587,139900,Registered Nurse                                  ,2, ,0,0,0,0,0,0,10000,50000
538307,538543,2006,I     ,A     , ,BS    ,Health Science,      ,      ,80120,518920,                                                  ,2, ,0,0,0,0,0,0,10000,50000
538364,538547,2002,I     ,A     , ,BBA   ,Marketing,      ,      ,53249,306400,Materials Specialist                              ,2, ,0,0,0,0,0,0,10000,50000
